topo,V,D,EPR,traffic,ave_phi,std_phi,ave_time[s],std_time[s],ave_PeakRAM[B],std_PeakRAM[B]
RRG,128,12,6,uniform,9.17395529640428,0.0,14.803095722198487,0.1420118287208077,11265811.2,28.621670111997307
RRG,128,12,6,shift-half,1.6666666666666667,0.0,1.1618931770324707,0.09345222926127378,11265811.2,43.30357952871795
RRG,128,12,6,nearst-neighbour,6.657986111111112,0.0,1.1453917980194093,0.09142755677123508,11265793.6,53.48644688142969
RRG,128,12,6,shift-1,5.0,0.0,1.1420345306396484,0.12244077680121729,11265793.6,42.48293775152561
RRG,128,12,6,router-cluster,6.631944444444436,0.0,1.4508573055267333,0.08609101219618097,11265793.6,53.48644688142969
RRG,128,12,6,random-permute,10.0,0.0,1.1226223945617675,0.11029030572194615,11265793.6,42.48293775152561
RRG,133,12,6,uniform,9.10098564461844,0.0,15.724522352218628,0.11800429819730417,12269345.6,42.48293775152561
RRG,133,12,6,shift-half,1.6666666666666647,0.0,1.2700673580169677,0.08799568067486249,12269363.2,43.30357952871795
RRG,133,12,6,nearst-neighbour,6.658312447786133,0.0,1.1915924549102783,0.11290081564953813,12269328,44.8998886412873
RRG,133,12,6,shift-1,5.000000000000001,0.0,1.236475419998169,0.12961240123667025,12269345.6,42.48293775152561
RRG,133,12,6,router-cluster,6.8577694235588975,0.0,1.5252994537353515,0.10168319788449061,12269328,55.42562584220407
RRG,133,12,6,random-permute,10.0,0.0,1.2327776432037354,0.11906346327580036,12269345.6,53.48644688142969
RRG,162,13,7,uniform,8.355504041012418,0.0,35.10957546234131,0.14502733886802033,19648249.6,53.48644688142969
RRG,162,13,7,shift-half,0.7142857142857147,0.0,1.9986294746398925,0.053520138774265376,19648284.8,10.73312629199899
RRG,162,13,7,nearst-neighbour,9.991181657848307,0.0,2.0608437061309814,0.052874131267883366,19648284.8,10.73312629199899
RRG,162,13,7,shift-1,9.999999999999966,0.0,2.0017160415649413,0.09677947082584068,19648284.8,10.73312629199899
RRG,162,13,7,router-cluster,5.7449519490335765,0.0,2.4810988903045654,0.11621580370885698,19648267.2,43.30357952871795
RRG,162,13,7,random-permute,10.0,0.0,1.903338861465454,0.14081446340986684,19648249.6,53.48644688142969
RRG,183,14,7,uniform,8.990316526384875,0.0,64.5135353565216,0.08204414047719527,26294684.8,10.73312629199899
RRG,183,14,7,shift-half,1.2500000000000022,0.0,2.5339332580566407,0.1280519121845172,26294632,55.42562584220407
RRG,183,14,7,nearst-neighbour,9.99219359875098,0.0,2.76250638961792,0.10313310507761485,26294684.8,10.73312629199899
RRG,183,14,7,shift-1,5.0,0.0,2.8301013469696046,0.05352598037745035,26294684.8,10.73312629199899
RRG,183,14,7,router-cluster,7.22791328345024,0.0,5.696180009841919,0.06427312640080066,26294684.8,10.73312629199899
RRG,183,14,7,random-permute,10.0,0.0,2.8161572933197023,0.05609568834146887,26294684.8,10.73312629199899
RRG,242,17,9,uniform,8.60333790580705,0.0,322.5814560413361,1.615838847139905,53741041.6,53.48644688142969
RRG,242,17,9,shift-half,0.5555555555555598,0.0,5.461828947067261,0.40407395608871327,53741041.6,53.48644688142969
RRG,242,17,9,nearst-neighbour,6.663605754514862,0.0,5.51218843460083,0.32949564388532526,53741059.2,43.30357952871795
RRG,242,17,9,shift-1,5.0,0.0,5.316688060760498,0.2638818634538571,53741041.6,53.48644688142969
RRG,242,17,9,router-cluster,7.441719854738954,0.0,26.148657941818236,0.1851548616379683,53741059.2,43.30357952871795
RRG,242,17,9,random-permute,10.0,0.0,5.471251726150513,0.3018176126760129,53741059.2,43.30357952871795
RRG,264,11,6,uniform,7.119419572335993,0.0,361.6026798248291,0.5576865124168339,39484049.6,53.48644688142969
RRG,264,11,6,shift-half,0.8333333333333339,0.0,3.676967906951904,0.17425047185127504,39484067.2,43.30357952871795
RRG,264,11,6,nearst-neighbour,9.993686868686812,0.0,3.7619025707244873,0.11449111313671412,39484084.8,10.73312629199899
RRG,264,11,6,shift-1,5.0,0.0,3.6243309497833254,0.232558779182784,39484049.6,53.48644688142969
RRG,264,11,6,router-cluster,7.182897505260008,0.0,176.43452887535096,0.2728118527514859,39484067.2,43.30357952871795
RRG,264,11,6,random-permute,10.0,0.0,3.7353625297546387,0.1099062383827781,39484084.8,10.73312629199899
